,Forecast
2017-02-02,0.0781020873417067
2017-02-03,0.23241700131464044
2017-02-04,0.10127819526849181
2017-02-05,0.31727312917767714
2017-02-06,0.21251004356602138
2017-02-07,0.17281216992422432
2017-02-08,0.23780533853940203
2017-02-09,0.8400266123574965
2017-02-10,0.3051296646712248
2017-02-11,0.20896496027612083
2017-02-12,0.31738258127206254
2017-02-13,0.4821468317531927
2017-02-14,0.3090804478250332
2017-02-15,0.2184470049210323
2017-02-16,0.2897231554825191
2017-02-17,0.131266632747725
2017-02-18,0.1845975407957146
2017-02-19,0.30955024576124224
2017-02-20,0.16820192285184843
2017-02-21,0.04455212518733971
2017-02-22,0.272758109012034
2017-02-23,0.21360734119783614
2017-02-24,0.17599345442712178
2017-02-25,0.39767174280523554
2017-02-26,0.17051153760868154
2017-02-27,0.1273397097383174
2017-02-28,0.3508916402740661
2017-03-01,-0.023122083971094082
2017-03-02,0.30320422756735393
2017-03-03,0.08526098632153135
2017-03-04,0.29703355984429247
2017-03-05,0.21633268976164322
2017-03-06,0.3487570588303333
2017-03-07,0.6983759490086209
2017-03-08,0.767506371938175
2017-03-09,0.07711385511792479
2017-03-10,0.8783343063636058
2017-03-11,-0.025725984208602837
2017-03-12,-0.05213162415928296
2017-03-13,0.2422022613689688
2017-03-14,0.2582876427622648
2017-03-15,0.19594101189094273
2017-03-16,0.7953016849193668
2017-03-17,0.9229178208455899
2017-03-18,1.22308505159222
2017-03-19,0.02795655131888318
2017-03-20,0.14358000655858666
2017-03-21,0.04072195598851383
2017-03-22,0.5436535995959364
2017-03-23,0.44086496487357585
2017-03-24,1.154339634360916
2017-03-25,0.14818203219596915
2017-03-26,0.30079188386218303
2017-03-27,-0.3082405319845408
2017-03-28,0.11012645312953714
2017-03-29,0.28874776777188105
2017-03-30,0.36989670323858087
2017-03-31,0.016813077861987227
2017-04-01,0.08846016221454375
2017-04-02,0.19945552462560934
2017-04-03,0.07550869481310235
2017-04-04,0.23655033932554295
2017-04-05,0.26367994882981793
2017-04-06,-0.13696533373141645
2017-04-07,0.1489389584119536
2017-04-08,0.16209537680718905
2017-04-09,0.13883613689509233
2017-04-10,0.23365897629283777
2017-04-11,0.09352408720923155
2017-04-12,0.2892346343237157
2017-04-13,0.35753950492466036
2017-04-14,0.13550984725880244
2017-04-15,0.08611866807622999
2017-04-16,0.05180222960684411
2017-04-17,0.00016644562218905146
2017-04-18,0.1429071754408416
2017-04-19,0.1041308718686284
2017-04-20,0.04641319157767429
2017-04-21,0.2712922556494466
2017-04-22,0.15319447127463867
2017-04-23,0.3571546461714929
2017-04-24,-0.14138156145831732
2017-04-25,0.11635797432771622
2017-04-26,0.21410020804500218
2017-04-27,0.07915238624967166
2017-04-28,0.23798447477432927
2017-04-29,0.21101929824763033
2017-04-30,0.1037045582052818
2017-05-01,-0.15315023915113296
2017-05-02,0.08049397030527032
2017-05-03,0.224635983374511
2017-05-04,0.10557468243226513
2017-05-05,0.045499325379152925
2017-05-06,0.062312359798808066
2017-05-07,0.263781712641146
2017-05-08,-0.16402429731537027
2017-05-09,0.02580251050772396
2017-05-10,-0.1098413497333669
2017-05-11,-0.005700003123382452
2017-05-12,0.6411390012266162
2017-05-13,-0.031183969032550163
2017-05-14,0.17609002328887124
2017-05-15,0.505274664533986
2017-05-16,0.3627682431713378
2017-05-17,-0.007503360582844731
2017-05-18,-0.08087150566011156
2017-05-19,-0.2754515894680175
2017-05-20,-0.20366299884941796
2017-05-21,0.36262818376452827
2017-05-22,-0.17495704207182994
2017-05-23,-0.42327763707675237
2017-05-24,-0.147581808442164
2017-05-25,0.6385180753586536
2017-05-26,0.5730557948034105
2017-05-27,0.780113641492215
2017-05-28,-0.0194533836697533
2017-05-29,-0.19881836613090903
2017-05-30,0.4742289013623479
2017-05-31,-0.07475351820926912
2017-06-01,-0.18057221141076085
2017-06-02,-0.018077677050950564
2017-06-03,0.21814252648744042
2017-06-04,0.28277331853566223
2017-06-05,-0.13864148560366102
2017-06-06,-0.12046265555628377
2017-06-07,0.456312544413486
2017-06-08,0.060973445940148085
2017-06-09,0.35609349899652676
2017-06-10,0.056968023909775185
2017-06-11,0.25594264785675125
2017-06-12,1.1224895972791538
2017-06-13,0.313276393030421
2017-06-14,0.8907044416195897
2017-06-15,0.5902894307581197
2017-06-16,0.2239093478042541
2017-06-17,-0.010022864023653266
2017-06-18,0.5169849872747898
2017-06-19,0.23420767333682432
2017-06-20,0.1545976418203794
2017-06-21,0.285781072563137
2017-06-22,0.3002434768201621
2017-06-23,0.24822440958656258
2017-06-24,0.72677877384544
2017-06-25,0.555472165285376
2017-06-26,0.7493563403616459
2017-06-27,0.32424971141359926
2017-06-28,0.16537160083877842
2017-06-29,0.5756752020131644
2017-06-30,0.5670764159619128
2017-07-01,0.5367350930871668
2017-07-02,0.21155867610746293
2017-07-03,0.2952623951964046
2017-07-04,0.22349724397523987
2017-07-05,0.31977251590449485
2017-07-06,0.4046615467444927
2017-07-07,0.6321625222593107
2017-07-08,0.18825801714673684
2017-07-09,0.4738318214715418
2017-07-10,0.8844093489337064
2017-07-11,0.597172592737696
2017-07-12,0.06932287027145237
2017-07-13,0.4517122002379944
2017-07-14,0.6598351754805868
2017-07-15,1.2090472794344045
2017-07-16,0.781336819659003
2017-07-17,-0.7206246960808167
2017-07-18,-0.1198008393475821
2017-07-19,0.4479435428293334
2017-07-20,-1.1961672129262846
2017-07-21,0.3457596924353873
2017-07-22,0.1092652817036378
2017-07-23,0.5047305032313854
2017-07-24,0.33163433751404525
2017-07-25,0.7809429500463616
2017-07-26,0.6139147674332435
2017-07-27,0.10280963221312187
2017-07-28,0.10541576430158972
2017-07-29,0.4423086126643859
2017-07-30,0.31367099926361575
2017-07-31,0.144586920307138
2017-08-01,0.7917746603269478
2017-08-02,0.480355553238897
2017-08-03,0.11896394300576801
2017-08-04,0.0639821352009078
2017-08-05,-0.43688695219566887
2017-08-06,0.19639205180101496
2017-08-07,-1.3119299446875954e-05
2017-08-08,0.2161062012741723
2017-08-09,0.4045331185730411
2017-08-10,0.5157239673967597
2017-08-11,-0.19053693160708046
2017-08-12,-0.2007101207628707
2017-08-13,-0.014737841016923076
2017-08-14,-0.4044531763311585
2017-08-15,0.5762280154852932
2017-08-16,-0.08131836830032713
2017-08-17,0.5875673836258608
2017-08-18,0.5958131496518818
2017-08-19,0.3152886088938759
2017-08-20,0.4556017178621715
2017-08-21,0.5100622789103353
2017-08-22,0.08697274981104296
2017-08-23,0.26207057515712906
2017-08-24,-0.0698035002759988
2017-08-25,0.25141097536662727
2017-08-26,0.3324194125693269
2017-08-27,0.32267038085443034
2017-08-28,0.3301390988690869
2017-08-29,0.12491400549882925
2017-08-30,0.27117093764253997
2017-08-31,0.10716459870319806
2017-09-01,0.06982055623924605
2017-09-02,0.7966579173563553
2017-09-03,0.45715545785530926
2017-09-04,0.9764412957769996
2017-09-05,0.2528626105649818
2017-09-06,-0.0636332229072891
2017-09-07,0.2653051926686356
2017-09-08,1.1080193998488979
2017-09-09,0.43544818122375173
2017-09-10,0.5428620193181692
2017-09-11,0.30019030794195967
2017-09-12,0.4669888472432129
2017-09-13,0.8632134078635025
2017-09-14,1.8552059511324186
2017-09-15,-0.4916740641807218
2017-09-16,0.14130099618277864
2017-09-17,0.36879843501084036
2017-09-18,-0.5657202397057847
2017-09-19,0.42081542545076
2017-09-20,0.4591724741990472
2017-09-21,0.9401641102927852
2017-09-22,0.4006320468974271
2017-09-23,-0.005325000873341715
2017-09-24,0.4663432943073923
2017-09-25,0.08427421065235095
2017-09-26,0.26810365524330415
2017-09-27,-0.24195495903657538
2017-09-28,0.21355132317976525
2017-09-29,0.2773620138465072
2017-09-30,0.031636179413735796
2017-10-01,0.1490912909009824
2017-10-02,0.34994015482641505
2017-10-03,0.4767177908677075
2017-10-04,0.5054433298904579
2017-10-05,0.09784347299588073
2017-10-06,0.33747843731341887
2017-10-07,0.2657781643910486
2017-10-08,0.15011246890212204
2017-10-09,0.17950978048541844
2017-10-10,0.2857194365502823
2017-10-11,0.22882463392282804
2017-10-12,-0.36086792303304305
2017-10-13,0.0381011947679262
2017-10-14,0.043725304411454544
2017-10-15,0.5566638338118771
2017-10-16,0.32179758773531797
2017-10-17,0.6229935273281978
2017-10-18,0.5668492503653557
2017-10-19,0.31524431331512226
2017-10-20,0.06969814289942591
2017-10-21,0.34164028667957025
2017-10-22,0.395137498062618
2017-10-23,0.6059795384342023
2017-10-24,1.0237428157747899
2017-10-25,0.25078552119093794
2017-10-26,0.19734363110419212
2017-10-27,0.4445602435486221
2017-10-28,0.4137050923572026
2017-10-29,0.030722514148658495
2017-10-30,0.2496764480258544
2017-10-31,-0.004374377504927043
2017-11-01,0.0034335710365784727
2017-11-02,0.1572825898855947
2017-11-03,0.10687074149783037
2017-11-04,0.12272983461452863
2017-11-05,0.2897436995296516
2017-11-06,0.6962438682970032
2017-11-07,0.4058562737948042
2017-11-08,0.13476216293971574
2017-11-09,0.5883481229582934
2017-11-10,0.9606217434676995
2017-11-11,0.7534755995968068
2017-11-12,0.9616953542165885
2017-11-13,-0.34111867774342086
2017-11-14,0.14107713687183204
2017-11-15,-0.3462391538229884
2017-11-16,-0.33184313907439966
2017-11-17,0.37109536627292106
2017-11-18,0.2632388099187845
2017-11-19,0.10723511309858286
2017-11-20,0.12551170779440393
2017-11-21,0.38304215862572843
2017-11-22,0.2043607166991948
2017-11-23,0.473534762644387
2017-11-24,0.14380969471120258
2017-11-25,-0.16459963352239165
2017-11-26,-0.13692137046098324
2017-11-27,-0.0973123546249404
2017-11-28,0.09329484663291632
2017-11-29,0.7109444700458759
2017-11-30,0.006359058912966051
2017-12-01,-0.2514036229816973
2017-12-02,0.14250183593205057
2017-12-03,0.1643090101160145
2017-12-04,0.05943874016052691
2017-12-05,0.2010374860584215
2017-12-06,-1.2321728677370412
2017-12-07,-1.830229381333376
2017-12-08,0.29805724159241387
2017-12-09,0.8831295733946917
2017-12-10,0.1784185992522449
2017-12-11,-0.46265834806532713
2017-12-12,-0.19555365149203835
2017-12-13,0.5324219791446414
2017-12-14,0.20701634048754125
2017-12-15,-0.542188500242011
2017-12-16,-0.6725086574742288
2017-12-17,0.14596674619860306
2017-12-18,0.10886872625663167
2017-12-19,0.7293813435466499
2017-12-20,0.7302732944718252
2017-12-21,0.6318082688717491
2017-12-22,1.1680693452678803
2017-12-23,0.113480547036928
2017-12-24,0.5002991824142798
2017-12-25,0.33855312300943846
2017-12-26,-0.7429731312901718
2017-12-27,0.13380519741946478
2017-12-28,0.8009166882437886
2017-12-29,0.4481020982734756
2017-12-30,1.0963660216296267
2017-12-31,-0.1773505026188117
2018-01-01,0.3568418124271236
2018-01-02,-0.3321894251940032
2018-01-03,-0.10045932180651371
2018-01-04,0.054398600104703924
2018-01-05,-0.5613746133264381
2018-01-06,-0.06913456282110508
2018-01-07,0.6212675083733044
2018-01-08,0.8439762070689432
2018-01-09,0.6928630571609634
2018-01-10,0.03336716607515865
2018-01-11,0.9308309725243175
2018-01-12,0.04533039088415
2018-01-13,-0.014090944885241041
2018-01-14,0.4231725245515477
2018-01-15,0.3089494320633529
2018-01-16,1.5612301277162166
2018-01-17,0.7063112888820722
2018-01-18,0.18805501866082566
2018-01-19,0.03673896050316326
2018-01-20,-0.5394768910463701
2018-01-21,0.7866043586359406
2018-01-22,0.7413254028546925
2018-01-23,0.4964623016747375
2018-01-24,-0.10742186390053865
2018-01-25,0.3024009959274797
2018-01-26,0.19740307767035017
2018-01-27,0.08225810750414936
2018-01-28,0.013446204125988001
2018-01-29,0.49251868951403843
2018-01-30,1.1013528161933301
2018-01-31,0.3041920711198769
2018-02-01,1.082288512050991
2018-02-02,0.8084899694281898
2018-02-03,0.09750960793571772
2018-02-04,0.9867365702107658
2018-02-05,1.8028267146368029
2018-02-06,-0.4929411006962322
2018-02-07,0.45985750589344326
2018-02-08,-0.08850993680852115
2018-02-09,-0.5388386148698506
2018-02-10,0.33661102599006815
2018-02-11,0.6408662183110179
2018-02-12,-0.41089600552562255
2018-02-13,0.25857564011918077
2018-02-14,-0.580773959918196
2018-02-15,-0.4164818041936429
2018-02-16,0.1092909788618531
2018-02-17,-0.3169011744735495
2018-02-18,0.49643773899316873
2018-02-19,-0.059913315330604566
2018-02-20,0.11451318135617508
2018-02-21,0.6417730187838273
2018-02-22,0.849769113487658
2018-02-23,0.01630247920977136
2018-02-24,0.5115925238361703
2018-02-25,0.37918512426245754
2018-02-26,-0.1881579142342878
2018-02-27,0.012698768426565754
2018-02-28,0.4417931165211076
2018-03-01,-0.10503920935989733
2018-03-02,-0.18182711743687552
2018-03-03,-0.11940959848275973
2018-03-04,0.07688269377881585
2018-03-05,0.07775120500138523
2018-03-06,0.611445540027336
2018-03-07,0.8138005386843703
2018-03-08,0.754134859599041
2018-03-09,0.14941994856924937
2018-03-10,0.6128185409952565
2018-03-11,-0.2620111451353795
2018-03-12,0.41511911904915866
2018-03-13,0.3735990774715941
2018-03-14,0.9420772006549171
2018-03-15,0.4933037765886243
2018-03-16,0.21835025300397948
2018-03-17,0.5867903267849359
2018-03-18,0.08064849123964457
2018-03-19,-0.02270107352736861
2018-03-20,-0.050248374572159166
2018-03-21,0.08701160824736326
2018-03-22,0.4826280716846351
2018-03-23,0.09477417036288854
2018-03-24,0.25796876438434146
2018-03-25,0.24429864870954926
2018-03-26,0.24569306646071518
2018-03-27,0.7424226717677826
2018-03-28,0.09686668086893246
2018-03-29,0.7022541853698551
2018-03-30,0.6317454756010608
2018-03-31,0.16210434983561117
2018-04-01,0.2655274163223227
2018-04-02,0.1828457247307877
2018-04-03,-0.25594777113098444
2018-04-04,0.648628181614884
2018-04-05,0.33636609703776255
2018-04-06,0.5202542076000409
2018-04-07,0.005820127406899064
2018-04-08,0.04548880541263699
2018-04-09,0.45676634375563785
2018-04-10,0.03373944467773926
2018-04-11,0.08413494420718443
2018-04-12,-0.676351578597351
2018-04-13,-0.03864516181639324
2018-04-14,0.028105655414813482
2018-04-15,-0.18841620739232745
2018-04-16,0.25522666428303054
2018-04-17,0.2968540533395813
2018-04-18,-0.11504305641978965
2018-04-19,0.17648477797517614
2018-04-20,-0.25862855650402383
2018-04-21,0.03538937108942536
2018-04-22,0.24155529360562
2018-04-23,0.1064931946257772
2018-04-24,-0.33709908494663327
2018-04-25,0.7052992126462426
2018-04-26,-0.16489721169597138
2018-04-27,0.3939233802779677
2018-04-28,-0.050292154361471886
2018-04-29,0.06545263133003476
2018-04-30,0.3483931975912331
2018-05-01,0.20751316102940143
2018-05-02,0.106201466558471
2018-05-03,-0.19576546035283088
2018-05-04,-0.041126897758711506
2018-05-05,-0.016121610155373278
2018-05-06,0.2115967362512739
2018-05-07,0.31628475834005554
2018-05-08,0.2762189760715219
2018-05-09,-0.08786875954919068
2018-05-10,0.16660121120978755
2018-05-11,0.7017327984363003
2018-05-12,0.1583286520839136
2018-05-13,-0.06757916237241526
2018-05-14,0.18418757891540305
2018-05-15,0.39304374211169585
2018-05-16,0.15248721055765246
2018-05-17,0.3318692493612606
2018-05-18,0.1337563778610471
2018-05-19,0.08431322738655557
2018-05-20,-0.09830977635215313
2018-05-21,0.13865627310148687
2018-05-22,0.38366710346154936
2018-05-23,0.6234565488656597
2018-05-24,0.10877654582340082
2018-05-25,0.25066491353465314
2018-05-26,0.2981705115356556
2018-05-27,0.16786018571544137
2018-05-28,0.4422584625297479
2018-05-29,-0.056323099052840414
2018-05-30,-0.009044492979538576
2018-05-31,0.17542936227885156
2018-06-01,-0.030517078738425796
2018-06-02,0.12019170592196439
2018-06-03,0.12535473911495662
2018-06-04,0.39894933096244406
2018-06-05,0.12355220942810337
2018-06-06,0.21497913471037805
2018-06-07,0.3712310950512821
2018-06-08,0.26477938484866015
2018-06-09,0.4212224905903514
2018-06-10,1.1175924914790818
2018-06-11,0.34632412309327676
2018-06-12,0.639454066497455
2018-06-13,0.6678077095453784
2018-06-14,-0.05360746280131476
2018-06-15,0.5106162737760309
2018-06-16,0.250493708720994
2018-06-17,0.367983164310727
2018-06-18,0.11610433795739859
2018-06-19,0.12446933856691654
2018-06-20,0.25172944704549566
2018-06-21,0.4241020980087348
2018-06-22,1.0500438173035902
2018-06-23,0.294499968737899
2018-06-24,0.2529611216327665
2018-06-25,0.3892158878359253
2018-06-26,0.3176413509381017
2018-06-27,0.2354958158527536
2018-06-28,0.42256220018187224
2018-06-29,-0.07661071701743538
2018-06-30,-0.1031368967181227
2018-07-01,0.11274632848264375
2018-07-02,-0.23331189369514482
2018-07-03,0.21717857663878332
2018-07-04,0.005500347699701688
2018-07-05,0.02848940009855888
2018-07-06,-0.08950892442668304
2018-07-07,-0.1354480723108162
2018-07-08,0.11235444020615573
2018-07-09,0.1749671909768724
2018-07-10,0.5591154528125836
2018-07-11,0.19720784886484216
2018-07-12,0.22260898584919972
2018-07-13,0.2368035533217423
2018-07-14,0.054973078005746114
2018-07-15,0.054540430454844926
2018-07-16,-0.18804490271033153
2018-07-17,-0.5286327112088075
2018-07-18,-0.006575477147314268
2018-07-19,0.0648897140939671
2018-07-20,0.1786268759973555
2018-07-21,0.027098364971987157
2018-07-22,0.11438869426644918
2018-07-23,-0.15632522276824112
2018-07-24,-0.576077359381893
2018-07-25,0.09246985339331484
2018-07-26,0.4205535600345633
2018-07-27,0.07155645764307009
2018-07-28,0.016440767504309936
2018-07-29,0.07904397339583633
2018-07-30,0.19312307988680913
2018-07-31,0.37084912000555714
2018-08-01,0.38499053231038244
2018-08-02,0.030776560478585985
2018-08-03,0.15760653398122965
2018-08-04,0.5171429621307938
2018-08-05,0.13505435297076085
2018-08-06,0.2044662283241278
2018-08-07,0.3965537926603022
2018-08-08,0.5922120694533167
2018-08-09,-0.05673309763387016
2018-08-10,0.5500468982898173
2018-08-11,0.08146495584801705
2018-08-12,0.11436473965401706
2018-08-13,0.05719375833791608
2018-08-14,0.2597521908053112
2018-08-15,0.23395460906579835
2018-08-16,-0.018963594388982596
2018-08-17,-0.18497112135651284
2018-08-18,0.1794172573893137
2018-08-19,0.017016858202907367
2018-08-20,0.24992292922450554
2018-08-21,-0.11923053760499575
2018-08-22,0.20769664445137698
2018-08-23,-0.10733702817678167
2018-08-24,-0.2289831836583991
2018-08-25,0.0008134531882430657
2018-08-26,0.1420966550036054
2018-08-27,-0.03690882968868517
2018-08-28,-0.1614807965761348
2018-08-29,0.025949583286321146
2018-08-30,0.1935035250282082
2018-08-31,0.07360859102888877
2018-09-01,-0.1017559950981354
2018-09-02,-0.035535827539457554
2018-09-03,0.02935372056385248
2018-09-04,0.08109284365555741
2018-09-05,0.6584097807054292
2018-09-06,0.4881564186152237
2018-09-07,0.17500336686730603
2018-09-08,0.34435358333348703
2018-09-09,0.0438104356008773
2018-09-10,-0.06853421740498952
2018-09-11,0.12708549893743706
2018-09-12,-0.013381694539475575
2018-09-13,-0.0772842698306789
2018-09-14,0.14065022663740856
2018-09-15,0.0592002600164085
2018-09-16,0.13882364297275304
2018-09-17,0.45582340088357093
2018-09-18,0.06928723479460269
2018-09-19,0.2016327746817272
2018-09-20,-0.011908304796438812
2018-09-21,-0.060098690174728686
2018-09-22,0.1088361692164483
2018-09-23,0.19805663458773765
2018-09-24,0.2977895191475116
2018-09-25,0.3493336440478821
2018-09-26,0.18200241864956762
2018-09-27,-0.06469902406826561
2018-09-28,0.15497113629213938
2018-09-29,0.16375351346743616
2018-09-30,0.12212146529020186
2018-10-01,0.19209167008420747
2018-10-02,0.20861480806172902
2018-10-03,0.11156277785088292
2018-10-04,0.16713306212418264
2018-10-05,0.06017160660385626
2018-10-06,0.10090069396885806
2018-10-07,0.08207471027917862
2018-10-08,0.057249656342185984
2018-10-09,-0.005411474735481023
2018-10-10,0.48855991106856395
2018-10-11,0.47894391503089845
2018-10-12,0.036242227231145244
2018-10-13,0.07507801793351973
2018-10-14,0.1247643579296558
2018-10-15,0.00049109685786633
2018-10-16,-0.19686130320227613
2018-10-17,0.18895871255216182
2018-10-18,0.3193943755810879
2018-10-19,0.220483770946575
2018-10-20,0.10388224535576787
2018-10-21,0.1368120206362869
2018-10-22,0.2258079110020702
2018-10-23,0.1613394791124123
2018-10-24,0.43588656183090313
2018-10-25,-0.18547794747081986
2018-10-26,0.24994006592339696
2018-10-27,0.01950831456494999
2018-10-28,0.018361128123307938
2018-10-29,0.23041741884778527
2018-10-30,0.083569653065585
2018-10-31,0.040073909830275575
2018-11-01,-0.1586986285868509
2018-11-02,0.18724311967007268
2018-11-03,0.20401376654604048
2018-11-04,0.19639074473222362
2018-11-05,0.14103298373247258
2018-11-06,0.14447742003653075
2018-11-07,-0.086430853669821
2018-11-08,0.3984307366347469
2018-11-09,0.3751103446140236
2018-11-10,0.16231432538464025
2018-11-11,0.18401363890789862
2018-11-12,0.42744832349801903
2018-11-13,0.12141467322763275
2018-11-14,1.0187478681191782
2018-11-15,0.3776488412689909
2018-11-16,0.47337456495831787
2018-11-17,0.31815570307039176
2018-11-18,0.21430451098413328
2018-11-19,1.5457068353969268
2018-11-20,1.184262897602636
2018-11-21,0.13922437727949255
2018-11-22,0.6971537568050994
2018-11-23,0.5141021599430864
2018-11-24,1.2223614649245849
2018-11-25,0.40411576475211436
2018-11-26,0.7178344795214617
2018-11-27,0.5107486063473745
2018-11-28,-0.5015309591516399
2018-11-29,0.31298943707911175
2018-11-30,0.8418137048034456
2018-12-01,0.24164910993677596
2018-12-02,0.5725085696835888
2018-12-03,0.8541701995730503
2018-12-04,0.7086334379708611
2018-12-05,0.7459096341895172
2018-12-06,0.9292904942101635
2018-12-07,0.9035471281857955
2018-12-08,0.36415410292791756
2018-12-09,0.1636992811999814
2018-12-10,0.5587122801347914
2018-12-11,0.5477676052142247
2018-12-12,0.35713260466469193
2018-12-13,0.8765288169842661
2018-12-14,0.7079025287317586
2018-12-15,0.46684717818015053
2018-12-16,0.4366343749261738
2018-12-17,0.03584352766805604
2018-12-18,0.10091396800918498
2018-12-19,0.39001785983188775
2018-12-20,-0.28547579020394587
2018-12-21,0.8160155523351421
2018-12-22,0.23919454573863802
2018-12-23,0.414701451303845
2018-12-24,0.49866516155547463
2018-12-25,0.6465508741358803
2018-12-26,0.05425762086767623
2018-12-27,0.8917375520585628
2018-12-28,-0.06441489980022808
2018-12-29,0.49362905147017255
2018-12-30,0.36664256670527556
2018-12-31,0.6457803116743487
2019-01-01,0.23126753438207626
2019-01-02,0.1648987677883813
2019-01-03,0.7495988512987962
2019-01-04,-0.04718776757311327
2019-01-05,0.3860806643544868
2019-01-06,-0.06901977659411856
2019-01-07,0.33754344666235336
2019-01-08,0.352320386293972
2019-01-09,0.34304162968041463
2019-01-10,0.9422229171295888
2019-01-11,0.4113610026334345
2019-01-12,0.38925062399551436
2019-01-13,0.5799542765419651
2019-01-14,0.19563348693988197
2019-01-15,0.3811026065139793
2019-01-16,0.3137627461195997
2019-01-17,0.2181560987514961
2019-01-18,0.28447235113419844
2019-01-19,0.26701835445364874
2019-01-20,0.5638146127325386
2019-01-21,0.4675732495030429
2019-01-22,0.49863508008489676
2019-01-23,0.42627182865553803
2019-01-24,0.26194411097602
2019-01-25,0.2084905094199484
2019-01-26,0.3631709334657568
2019-01-27,0.39355673356115584
2019-01-28,0.7943848584517005
2019-01-29,0.4567072158670807
2019-01-30,0.11599632841060295
2019-01-31,0.20455768947659458
2019-02-01,0.34244692149443934
2019-02-02,0.2587533037541446
2019-02-03,0.44459437257756074
2019-02-04,0.3209330825737365
2019-02-05,0.2914711914345657
2019-02-06,0.4565517460544451
2019-02-07,0.507752555117206
2019-02-08,-0.1940052883725843
2019-02-09,0.20047362185714465
2019-02-10,0.3024260698733773
2019-02-11,0.4072334339330078
2019-02-12,0.37037936742385646
2019-02-13,0.4389003700262254
2019-02-14,0.3753352038787784
2019-02-15,0.2332534831498725
2019-02-16,0.28884840056272165
2019-02-17,0.22941750734727445
2019-02-18,-0.03828162599593751
2019-02-19,0.0844388303634888
2019-02-20,0.1602854241063584
2019-02-21,0.4584139421808518
2019-02-22,0.1896368818327267
2019-02-23,0.1071827613013129
2019-02-24,0.8928614015798894
2019-02-25,0.42798971263035673
2019-02-26,0.3449305713561558
2019-02-27,0.35486731096408536
2019-02-28,0.34516503930365405
2019-03-01,0.291003931919253
2019-03-02,0.32538608582228834
2019-03-03,0.3731532197049575
2019-03-04,0.5687524630526315
2019-03-05,0.11053630274112229
2019-03-06,0.34982038114883596
2019-03-07,0.3544663356338923
2019-03-08,0.23788091780763138
2019-03-09,0.1703714608065809
2019-03-10,0.2515555105975541
2019-03-11,0.18122873954114324
2019-03-12,0.22380482672500412
2019-03-13,0.17407353103684803
2019-03-14,0.31219047801383654
2019-03-15,0.1342437679996841
2019-03-16,0.10260640656835834
2019-03-17,0.2520815008837688
2019-03-18,0.2973712797825543
2019-03-19,0.11522524763569031
2019-03-20,0.23425088951444892
2019-03-21,0.249249847641906
2019-03-22,0.5078729480216542
2019-03-23,0.22989002129717376
2019-03-24,0.25931111945321156
2019-03-25,0.2709168391395802
2019-03-26,0.1574562345465112
2019-03-27,0.1231183667047518
2019-03-28,0.11341421405022313
2019-03-29,0.14139225232515212
2019-03-30,0.210576757028812
2019-03-31,0.1922350059044854
2019-04-01,0.1510498649391954
2019-04-02,-0.979012140531007
2019-04-03,-0.2389039224434672
2019-04-04,0.22162456154639126
2019-04-05,-0.07948475221649606
2019-04-06,0.06885948585161192
2019-04-07,-0.09021891527016512
2019-04-08,-0.14920675734233002
2019-04-09,0.24011060840233664
2019-04-10,-0.0638321725330695
2019-04-11,0.43729502929015895
2019-04-12,0.11710255314878659
2019-04-13,0.14384697851116865
2019-04-14,0.06649886538243296
2019-04-15,0.3844978584924613
2019-04-16,0.023723849995984522
2019-04-17,0.11439551788550355
2019-04-18,0.1356549282350712
2019-04-19,0.12471174474785138
2019-04-20,0.0816877498808337
2019-04-21,0.14828287409284804
2019-04-22,-0.027855843200212504
2019-04-23,-0.225767082525075
2019-04-24,0.1858033876622382
2019-04-25,0.45931794604435766
2019-04-26,0.020295761974288465
2019-04-27,0.18906867144149914
2019-04-28,0.20838564073512622
2019-04-29,0.3207428714693088
2019-04-30,0.046265992444914444
2019-05-01,0.24545117849328288
2019-05-02,0.0020030372479497016
2019-05-03,-0.2999547294112149
2019-05-04,-0.0020305264027366127
2019-05-05,0.17843810706606905
2019-05-06,0.23473476287310316
2019-05-07,0.2792138154656031
2019-05-08,-0.10839763608856468
2019-05-09,-0.11519906008560143
2019-05-10,-0.09482714259073521
2019-05-11,-0.7965121854395056
2019-05-12,0.14009814376193486
2019-05-13,-0.4923497647381646
2019-05-14,-0.3696410669177591
2019-05-15,-0.2466417444918001
2019-05-16,0.1770480480313357
2019-05-17,0.6039749002087708
2019-05-18,0.2276724280924269
2019-05-19,-0.813767880428884
2019-05-20,0.16227594485983368
2019-05-21,0.06778505976934111
2019-05-22,0.3457713788699811
2019-05-23,0.01772753226479458
2019-05-24,-0.011542118295500281
2019-05-25,0.0008616260489356514
2019-05-26,-0.4559586029199858
2019-05-27,-0.09523350193170996
2019-05-28,0.16031047527517162
2019-05-29,0.1802409502282728
2019-05-30,0.38294527823510166
2019-05-31,-0.05346709579081432
2019-06-01,0.07003239013827978
2019-06-02,-0.03705534410043826
2019-06-03,0.5339461305717297
2019-06-04,0.41207675983078385
2019-06-05,0.17378754111711817
2019-06-06,0.04010459317328385
2019-06-07,-0.07601224212427998
2019-06-08,0.15807994608463247
2019-06-09,0.39857995702823357
2019-06-10,-0.13118835567106707
2019-06-11,0.185204310638961
2019-06-12,0.05450907190603013
2019-06-13,0.01748504972523708
2019-06-14,-0.17689966649996097
2019-06-15,-0.0451810307665394
2019-06-16,0.04870278208484077
2019-06-17,-0.19452024361473863
2019-06-18,0.1182921833938431
