,open,high,low,close,volume,movement,000001.SS,AAPL,CL=F,GC=F,HG=F,NVDA,^DJI,^GSPC,^N100,^N225
2017-12-07,14266.099609375,17899.69921875,14057.2998046875,17899.69921875,17950699520,-7.43196191102199,3272.053955078125,39.83271026611328,56.689998626708984,1249.800048828125,2.940500020980835,4.747869968414307,24211.48046875,2636.97998046875,1042.1700439453125,22498.029296875
2017-12-08,17802.900390625,18353.400390625,14336.900390625,16569.400390625,21135998976,-8.396201205323306,3289.991943359375,39.84446716308594,57.36000061035156,1245.199951171875,2.9549999237060547,4.7355055809021,24329.16015625,2651.5,1045.489990234375,22811.080078125
2017-12-09,16523.30078125,16783.0,13674.900390625,15178.2001953125,13911300096,1.826304777546084,3289.991943359375,39.84446716308594,57.36000061035156,1245.199951171875,2.9549999237060547,4.7355055809021,24329.16015625,2651.5,1045.489990234375,22811.080078125
2017-12-10,15168.400390625,15850.599609375,13226.599609375,15455.400390625,13433299968,9.585001702858452,3289.991943359375,39.84446716308594,57.36000061035156,1245.199951171875,2.9549999237060547,4.7355055809021,24329.16015625,2651.5,1045.489990234375,22811.080078125
2017-12-11,15427.400390625,17513.900390625,15404.7998046875,16936.80078125,12153900032,2.8257970059188287,3322.196044921875,40.62079620361328,57.9900016784668,1243.699951171875,2.98799991607666,4.813899040222168,24386.029296875,2659.989990234375,1044.1600341796875,22938.73046875
2017-12-12,16919.80078125,17781.80078125,16571.599609375,17415.400390625,14603799552,-5.783393716386753,3280.81396484375,40.392601013183594,57.13999938964844,1238.5,2.999500036239624,4.7194318771362305,24504.80078125,2664.110107421875,1051.719970703125,22866.169921875
2017-12-13,17500.0,17653.099609375,16039.7001953125,16408.19921875,12976900096,0.9495300439305021,3303.037109375,40.526710510253906,56.599998474121094,1245.4000244140625,3.0295000076293945,4.604189872741699,24585.4296875,2662.85009765625,1045.199951171875,22758.0703125
2017-12-14,16384.599609375,17085.80078125,16185.900390625,16564.0,13777399808,6.899905763251635,3292.43896484375,40.514930725097656,57.040000915527344,1253.800048828125,3.0485000610351562,4.611361026763916,24508.66015625,2652.010009765625,1038.510009765625,22694.44921875
2017-12-15,16601.30078125,18154.099609375,16601.30078125,17706.900390625,14309999616,10.111877067699492,3266.136962890625,40.92662048339844,57.29999923706055,1254.300048828125,3.109999895095825,4.7372355461120605,24651.740234375,2675.81005859375,1038.239990234375,22553.220703125
2017-12-16,17760.30078125,19716.69921875,17515.30078125,19497.400390625,12740599808,-1.828959770177696,3266.136962890625,40.92662048339844,57.29999923706055,1254.300048828125,3.109999895095825,4.7372355461120605,24651.740234375,2675.81005859375,1038.239990234375,22553.220703125
2017-12-17,19475.80078125,20089.0,18974.099609375,19140.80078125,13314599936,-0.13897831550526707,3266.136962890625,40.92662048339844,57.29999923706055,1254.300048828125,3.109999895095825,4.7372355461120605,24651.740234375,2675.81005859375,1038.239990234375,22553.220703125
2017-12-18,19106.400390625,19371.0,18355.900390625,19114.19921875,14839499776,-6.99741582000456,3267.922119140625,41.50298309326172,57.15999984741211,1262.199951171875,3.121999979019165,4.8940229415893555,24792.19921875,2690.159912109375,1050.93994140625,22901.76953125
2017-12-19,19118.30078125,19177.80078125,17275.400390625,17776.69921875,16894499840,-6.480953495347553,3296.5380859375,41.06072235107422,57.459999084472656,1260.699951171875,3.127500057220459,4.849755764007568,24754.75,2681.469970703125,1045.949951171875,22868.0
2017-12-20,17760.30078125,17934.69921875,16077.7001953125,16624.599609375,22149699584,-4.942670729264509,3287.60595703125,41.01601791381836,58.09000015258789,1266.0999755859375,3.1714999675750732,4.866820335388184,24726.650390625,2679.25,1039.27001953125,22891.720703125
2017-12-21,16642.400390625,17567.69921875,15342.7001953125,15802.900390625,16516599808,-12.473030502089644,3300.05908203125,41.171287536621094,58.36000061035156,1267.300048828125,3.194499969482422,4.8443169593811035,24782.2890625,2684.570068359375,1043.8299560546875,22866.099609375
2017-12-22,15898.0,15943.400390625,11833.0,13831.7998046875,22197999616,6.271059463505568,3297.06298828125,41.171287536621094,58.470001220703125,1275.4000244140625,3.2144999504089355,4.828983783721924,24754.060546875,2683.340087890625,1041.0400390625,22902.759765625
2017-12-23,13948.7001953125,15603.2001953125,13828.7998046875,14699.2001953125,13086000128,-5.261513418067699,3297.06298828125,41.171287536621094,58.470001220703125,1275.4000244140625,3.2144999504089355,4.828983783721924,24754.060546875,2683.340087890625,1041.0400390625,22902.759765625
2017-12-24,14608.2001953125,14626.0,12747.7001953125,13925.7998046875,11572299776,0.7238349401918809,3297.06298828125,41.171287536621094,58.470001220703125,1275.4000244140625,3.2144999504089355,4.828983783721924,24754.060546875,2683.340087890625,1041.0400390625,22902.759765625
2017-12-25,13995.900390625,14593.0,13448.900390625,14026.599609375,10664699904,14.780490304484273,3280.839111328125,41.171287536621094,58.470001220703125,1275.4000244140625,3.2144999504089355,4.828983783721924,24754.060546875,2683.340087890625,1041.0400390625,22939.1796875
2017-12-26,14036.599609375,16461.19921875,14028.900390625,16099.7998046875,13454300160,-1.6230003345223065,3306.125,40.12677001953125,59.970001220703125,1284.0999755859375,3.25600004196167,4.88264799118042,24746.2109375,2680.5,1041.0400390625,22892.689453125
2017-12-27,16163.5,16930.900390625,15114.2998046875,15838.5,12487600128,-7.778514379518264,3275.782958984375,40.133827209472656,59.63999938964844,1287.0,3.256999969482422,4.875969409942627,24774.30078125,2682.6201171875,1042.0,22911.2109375
2017-12-28,15864.099609375,15888.400390625,13937.2998046875,14606.5,12336499712,0.34026081068359026,3296.385009765625,40.24674606323242,59.84000015258789,1294.0999755859375,3.2860000133514404,4.881657600402832,24837.509765625,2687.5400390625,1037.0699462890625,22783.98046875
2017-12-29,14695.7998046875,15279.0,14307.0,14656.2001953125,13025500160,-11.626478741365665,3307.172119140625,39.81153869628906,60.41999816894531,1306.300048828125,3.2795000076293945,4.785212993621826,24719.220703125,2673.610107421875,1032.739990234375,22764.939453125
2017-12-30,14681.900390625,14681.900390625,12350.099609375,12952.2001953125,14452599808,9.297263608914186,3307.172119140625,39.81153869628906,60.41999816894531,1306.300048828125,3.2795000076293945,4.785212993621826,24719.220703125,2673.610107421875,1032.739990234375,22764.939453125
2017-12-31,12897.7001953125,14377.400390625,12755.599609375,14156.400390625,12136299520,-3.526321533283927,3307.172119140625,39.81153869628906,60.41999816894531,1306.300048828125,3.2795000076293945,4.785212993621826,24719.220703125,2673.610107421875,1032.739990234375,22764.939453125
2018-01-01,14112.2001953125,14112.2001953125,13154.7001953125,13657.2001953125,10291200000,9.70110560814097,3307.172119140625,39.81153869628906,60.41999816894531,1306.300048828125,3.2795000076293945,4.785212993621826,24719.220703125,2673.610107421875,1032.739990234375,22764.939453125
2018-01-02,13625.0,15444.599609375,13163.599609375,14982.099609375,16846600192,1.4610795304552893,3348.325927734375,40.52434539794922,60.369998931884766,1313.699951171875,3.25600004196167,4.929880619049072,24824.009765625,2695.81005859375,1030.5999755859375,22764.939453125
2018-01-03,14978.2001953125,15572.7998046875,14844.5,15201.0,16871900160,2.6195657872015055,3369.10791015625,40.51728057861328,61.630001068115234,1316.199951171875,3.236999988555908,5.254335403442383,24922.6796875,2713.06005859375,1038.31005859375,22764.939453125
2018-01-04,15270.7001953125,15739.7001953125,14522.2001953125,15599.2001953125,21783199744,11.733292616101544,3385.7099609375,40.70549011230469,62.0099983215332,1319.4000244140625,3.242500066757202,5.282033443450928,25075.130859375,2723.989990234375,1051.5799560546875,23506.330078125
2018-01-05,15477.2001953125,17705.19921875,15202.7998046875,17429.5,23840899072,0.5593964256002781,3391.75,41.16893005371094,61.439998626708984,1320.300048828125,3.2070000171661377,5.326793670654297,25295.869140625,2743.14990234375,1061.68994140625,23714.529296875
2018-01-06,17462.099609375,17712.400390625,16764.599609375,17527.0,18314600448,-5.987336056512804,3391.75,41.16893005371094,61.439998626708984,1320.300048828125,3.2070000171661377,5.326793670654297,25295.869140625,2743.14990234375,1061.68994140625,23714.529296875
2018-01-07,17527.30078125,17579.599609375,16087.7001953125,16477.599609375,15866000384,-7.935014996092593,3391.75,41.16893005371094,61.439998626708984,1320.300048828125,3.2070000171661377,5.326793670654297,25295.869140625,2743.14990234375,1061.68994140625,23714.529296875
2018-01-08,16476.19921875,16537.900390625,14208.2001953125,15170.099609375,18413899776,-3.788368129071751,3409.47998046875,41.01601791381836,61.72999954223633,1318.5999755859375,3.2009999752044678,5.490011215209961,25283.0,2747.7099609375,1064.02001953125,23714.529296875
2018-01-09,15123.7001953125,15497.5,14424.0,14595.400390625,16659999744,2.5891678470515656,3413.89990234375,41.01131820678711,62.959999084472656,1311.699951171875,3.194499969482422,5.488525390625,25385.80078125,2751.2900390625,1070.7900390625,23849.990234375
2018-01-10,14588.5,14973.2998046875,13691.2001953125,14973.2998046875,18500800512,-10.468634305373904,3421.833984375,41.00191116333008,63.56999969482422,1317.4000244140625,3.2149999141693115,5.531557083129883,25369.130859375,2748.22998046875,1066.6400146484375,23788.19921875
2018-01-11,14968.2001953125,15018.7998046875,13105.900390625,13405.7998046875,16534099968,4.287694975770973,3425.344970703125,41.23480224609375,63.79999923706055,1320.5999755859375,3.2135000228881836,5.541450023651123,25574.73046875,2767.56005859375,1062.7099609375,23710.4296875
2018-01-12,13453.900390625,14229.900390625,13158.099609375,13980.599609375,12065699840,2.715195317395036,3428.94091796875,41.660606384277344,64.30000305175781,1333.4000244140625,3.200000047683716,5.51424503326416,25803.189453125,2786.239990234375,1066.7900390625,23653.8203125
2018-01-13,13952.400390625,14659.5,13952.400390625,14360.2001953125,12763599872,-4.096044534981502,3428.94091796875,41.660606384277344,64.30000305175781,1333.4000244140625,3.200000047683716,5.51424503326416,25803.189453125,2786.239990234375,1066.7900390625,23653.8203125
2018-01-14,14370.7998046875,14511.7998046875,13268.0,13772.0,11084099584,0.3470796157965417,3428.94091796875,41.660606384277344,64.30000305175781,1333.4000244140625,3.200000047683716,5.51424503326416,25803.189453125,2786.239990234375,1066.7900390625,23653.8203125
2018-01-15,13767.2998046875,14445.5,13641.7001953125,13819.7998046875,12750799872,-16.85480135462911,3410.488037109375,41.660606384277344,64.30000305175781,1333.4000244140625,3.200000047683716,5.51424503326416,25803.189453125,2786.239990234375,1066.5,23714.880859375
2018-01-16,13836.099609375,13843.099609375,10194.900390625,11490.5,18853799936,-2.627391241677912,3436.593994140625,41.44888687133789,63.72999954223633,1335.4000244140625,3.1989998817443848,5.443273067474365,25792.859375,2776.419921875,1067.8499755859375,23951.810546875
2018-01-17,11431.099609375,11678.0,9402.2900390625,11188.599609375,18830600192,2.558861620270214,3444.6708984375,42.133460998535156,63.970001220703125,1338.0,3.1665000915527344,5.557275295257568,26115.650390625,2802.56005859375,1066.47998046875,23868.33984375
2018-01-18,11198.7998046875,12107.2998046875,10942.5,11474.900390625,15020399616,1.154694119247024,3474.75390625,42.17109298706055,63.95000076293945,1326.0,3.177000045776367,5.550350189208984,26017.810546875,2798.030029296875,1067.7900390625,23763.369140625
2018-01-19,11429.7998046875,11992.7998046875,11172.099609375,11607.400390625,10740400128,11.129105236439107,3487.864013671875,41.982906341552734,63.369998931884766,1331.9000244140625,3.1670000553131104,5.690568923950195,26071.720703125,2810.300048828125,1073.77001953125,23808.060546875
2018-01-20,11656.2001953125,13103.0,11656.2001953125,12899.2001953125,11801700352,-10.071171594108497,3487.864013671875,41.982906341552734,63.369998931884766,1331.9000244140625,3.1670000553131104,5.690568923950195,26071.720703125,2810.300048828125,1073.77001953125,23808.060546875
2018-01-21,12889.2001953125,12895.900390625,11288.2001953125,11600.099609375,9935179776,-5.764598936801968,3487.864013671875,41.982906341552734,63.369998931884766,1331.9000244140625,3.1670000553131104,5.690568923950195,26071.720703125,2810.300048828125,1073.77001953125,23808.060546875
2018-01-22,11633.099609375,11966.400390625,10240.2001953125,10931.400390625,10537400320,-0.5763214020962026,3501.362060546875,41.639442443847656,63.4900016784668,1330.9000244140625,3.177500009536743,5.779101848602295,26214.599609375,2832.969970703125,1077.199951171875,23816.330078125
2018-01-23,10944.5,11377.599609375,10129.7001953125,10868.400390625,9660609536,4.517684133384825,3546.5048828125,41.64883804321289,64.47000122070312,1335.699951171875,3.0894999504089355,5.908191204071045,26210.810546875,2839.1298828125,1076.300048828125,24124.150390625
2018-01-24,10903.400390625,11501.400390625,10639.7998046875,11359.400390625,9940989952,-0.8803281560753051,3559.465087890625,40.985435485839844,65.61000061035156,1355.9000244140625,3.2084999084472656,5.83128023147583,26252.119140625,2837.5400390625,1067.5899658203125,23940.779296875
2018-01-25,11421.7001953125,11785.7001953125,11057.400390625,11259.400390625,8873169920,-0.7815691506385392,3548.306884765625,40.25379943847656,65.51000213623047,1362.4000244140625,3.1989998817443848,5.844882488250732,26392.7890625,2839.25,1064.1700439453125,23669.490234375
2018-01-26,11256.0,11656.7001953125,10470.2998046875,11171.400390625,9746199552,2.4106181433931617,3558.12890625,40.347904205322266,66.13999938964844,1351.5999755859375,3.182499885559082,6.017497539520264,26616.7109375,2872.8701171875,1072.3900146484375,23631.880859375
2018-01-27,11174.900390625,11614.900390625,10989.2001953125,11440.7001953125,7583269888,3.020790716258781,3558.12890625,40.347904205322266,66.13999938964844,1351.5999755859375,3.182499885559082,6.017497539520264,26616.7109375,2872.8701171875,1072.3900146484375,23631.880859375
2018-01-28,11475.2998046875,12040.2998046875,11475.2998046875,11786.2998046875,8350360064,-4.156515803778071,3558.12890625,40.347904205322266,66.13999938964844,1351.5999755859375,3.182499885559082,6.017497539520264,26616.7109375,2872.8701171875,1072.3900146484375,23631.880859375
2018-01-29,11755.5,11875.599609375,11179.2001953125,11296.400390625,7107359744,-10.535219581320588,3523.0009765625,39.51277160644531,65.55999755859375,1351.5999755859375,3.182499885559082,6.104545593261719,26439.48046875,2853.530029296875,1069.9000244140625,23629.33984375
2018-01-30,11306.7998046875,11307.2001953125,10036.2001953125,10106.2998046875,8637859840,1.1359232053877344,3488.009033203125,39.27986145019531,64.5,1335.4000244140625,3.177000045776367,6.002411842346191,26076.890625,2822.429931640625,1061.9000244140625,23291.970703125
2018-01-31,10108.2001953125,10381.599609375,9777.419921875,10221.099609375,8041160192,-10.27834196380305,3480.8330078125,39.38808059692383,64.7300033569336,1339.0,3.184000015258789,6.078578472137451,26149.390625,2823.81005859375,1063.0,23098.2890625
2018-02-01,10237.2998046875,10288.7998046875,8812.2802734375,9170.5400390625,9959400448,-3.7052347802326024,3446.97998046875,39.470420837402344,65.80000305175781,1344.300048828125,3.197000026702881,5.947511196136475,26186.7109375,2821.97998046875,1059.27001953125,23486.109375
2018-02-02,9142.2802734375,9142.2802734375,7796.490234375,8830.75,12726899712,3.897292486481896,3462.0810546875,37.757781982421875,65.44999694824219,1333.699951171875,3.176500082015991,5.774898052215576,25520.9609375,2762.1298828125,1043.52001953125,23274.529296875
2018-02-03,8852.1201171875,9430.75,8251.6298828125,9174.91015625,7263790080,-9.786476110758924,3462.0810546875,37.757781982421875,65.44999694824219,1333.699951171875,3.176500082015991,5.774898052215576,25520.9609375,2762.1298828125,1043.52001953125,23274.529296875
2018-02-04,9175.7001953125,9334.8701171875,8031.22021484375,8277.009765625,7073549824,-15.968807377551098,3462.0810546875,37.757781982421875,65.44999694824219,1333.699951171875,3.176500082015991,5.774898052215576,25520.9609375,2762.1298828125,1043.52001953125,23274.529296875
2018-02-05,8270.5400390625,8364.83984375,6756.68017578125,6955.27001953125,9285289984,11.483809805022926,3487.4970703125,36.81443786621094,64.1500015258789,1333.0,3.2105000019073486,5.28475284576416,24345.75,2648.93994140625,1027.72998046875,22682.080078125
2018-02-06,7051.75,7850.7001953125,6048.259765625,7754.0,13999800320,-1.7113772931712679,3370.652099609375,38.35298156738281,63.38999938964844,1326.0999755859375,3.177500009536743,5.578543663024902,24912.76953125,2695.139892578125,1001.6500244140625,21610.240234375
2018-02-07,7755.490234375,8509.1103515625,7236.7900390625,7621.2998046875,9169280000,8.453807822469184,3309.260009765625,37.53194046020508,61.790000915527344,1311.5999755859375,3.0764999389648438,5.658172607421875,24893.349609375,2681.659912109375,1021.6699829101562,21645.369140625
2018-02-08,7637.85986328125,8558.76953125,7637.85986328125,8265.58984375,9346750464,5.703048831493129,3262.050048828125,36.499202728271484,61.150001525878906,1316.9000244140625,3.072000026702881,5.3792219161987305,23860.4609375,2581.0,1001.1699829101562,21890.859375
2018-02-09,8271.83984375,8736.98046875,7884.7099609375,8736.98046875,6784820224,-1.3171607575021227,3129.85107421875,36.94563293457031,59.20000076293945,1313.0999755859375,3.0244998931884766,5.739285469055176,24190.900390625,2619.550048828125,987.5499877929688,21382.619140625
2018-02-10,8720.080078125,9122.5498046875,8295.4697265625,8621.900390625,7780960256,-5.705588715872301,3129.85107421875,36.94563293457031,59.20000076293945,1313.0999755859375,3.0244998931884766,5.739285469055176,24190.900390625,2619.550048828125,987.5499877929688,21382.619140625
2018-02-11,8616.1298828125,8616.1298828125,7931.10009765625,8129.97021484375,6122189824,9.798315081177211,3129.85107421875,36.94563293457031,59.20000076293945,1313.0999755859375,3.0244998931884766,5.739285469055176,24190.900390625,2619.550048828125,987.5499877929688,21382.619140625
2018-02-12,8141.43017578125,8985.919921875,8141.43017578125,8926.5703125,6256439808,-3.6773444973354663,3154.125,38.43375778198242,59.290000915527344,1324.199951171875,3.077500104904175,5.639130115509033,24601.26953125,2656.0,998.780029296875,21382.619140625
2018-02-13,8926.7197265625,8958.4697265625,8455.41015625,8598.3095703125,5696719872,10.424378247495735,3184.958984375,38.81877899169922,59.189998626708984,1328.0999755859375,3.1545000076293945,5.752887725830078,24640.44921875,2662.93994140625,992.5499877929688,21244.6796875
2018-02-14,8599.919921875,9518.5400390625,8599.919921875,9494.6298828125,7909819904,7.075267978887334,3199.158935546875,39.53450393676758,60.599998474121094,1355.5,3.2284998893737793,5.97026252746582,24893.490234375,2698.6298828125,1001.6900024414062,21154.169921875
2018-02-15,9488.3203125,10234.7998046875,9395.580078125,10166.400390625,9062540288,0.6639518158486624,3199.158935546875,40.86201095581055,61.34000015258789,1352.0999755859375,3.239000082015991,6.095890998840332,25200.369140625,2731.199951171875,1009.5,21464.98046875
2018-02-16,10135.7001953125,10324.099609375,9824.8203125,10233.900390625,7296159744,8.58714440383399,3199.158935546875,40.72972869873047,61.68000030517578,1353.199951171875,3.243000030517578,6.030109882354736,25219.380859375,2732.219970703125,1021.0,21720.25
2018-02-17,10207.5,11139.5,10149.400390625,11112.7001953125,8660880384,-5.047381651325356,3199.158935546875,40.72972869873047,61.68000030517578,1353.199951171875,3.243000030517578,6.030109882354736,25219.380859375,2732.219970703125,1021.0,21720.25
2018-02-18,11123.400390625,11349.7998046875,10326.0,10551.7998046875,8744009728,6.382797366007709,3199.158935546875,40.72972869873047,61.68000030517578,1353.199951171875,3.243000030517578,6.030109882354736,25219.380859375,2732.219970703125,1021.0,21720.25
2018-02-19,10552.599609375,11273.7998046875,10513.2001953125,11225.2998046875,7652089856,1.589270609507487,3199.158935546875,40.72972869873047,61.68000030517578,1353.199951171875,3.243000030517578,6.030109882354736,25219.380859375,2732.219970703125,1016.4199829101562,22149.2109375
2018-02-20,11231.7998046875,11958.5,11231.7998046875,11403.7001953125,9926540288,-6.2549855965233325,3199.158935546875,40.59272003173828,61.900001525878906,1328.800048828125,3.186000108718872,6.159693241119385,24964.75,2716.260009765625,1021.4000244140625,21925.099609375
2018-02-21,11372.2001953125,11418.5,10479.099609375,10690.400390625,9405339648,-6.411363144322124,3199.158935546875,40.408477783203125,61.68000030517578,1330.0,3.2114999294281006,5.972487926483154,24797.779296875,2701.330078125,1023.6500244140625,21970.810546875
2018-02-22,10660.400390625,11039.099609375,9939.08984375,10005.0,8040079872,2.959516335582202,3268.55908203125,40.74626159667969,62.77000045776367,1330.5999755859375,3.237499952316284,5.992036819458008,24962.48046875,2703.9599609375,1024.02001953125,21736.439453125
2018-02-23,9937.0703125,10487.2998046875,9734.5595703125,10301.099609375,7739500032,-4.7376427311783935,3289.02392578125,41.454891204833984,63.54999923706055,1328.199951171875,3.2084999084472656,6.085574150085449,25309.990234375,2747.300048828125,1026.7099609375,21892.779296875
2018-02-24,10287.7001953125,10597.2001953125,9546.9697265625,9813.0703125,6917929984,-1.511655771599263,3289.02392578125,41.454891204833984,63.54999923706055,1328.199951171875,3.2084999084472656,6.085574150085449,25309.990234375,2747.300048828125,1026.7099609375,21892.779296875
2018-02-25,9796.419921875,9923.2197265625,9407.0595703125,9664.73046875,5706939904,7.263210586495439,3289.02392578125,41.454891204833984,63.54999923706055,1328.199951171875,3.2084999084472656,6.085574150085449,25309.990234375,2747.300048828125,1026.7099609375,21892.779296875
2018-02-26,9669.4296875,10475.0,9501.73046875,10366.7001953125,7287690240,3.462041028492213,3329.573974609375,42.2745361328125,63.90999984741211,1330.699951171875,3.196000099182129,6.101657867431641,25709.26953125,2779.60009765625,1032.989990234375,22153.630859375
2018-02-27,10393.900390625,10878.5,10246.099609375,10725.599609375,6966179840,-3.0552997565149287,3292.068115234375,42.137535095214844,63.0099983215332,1315.5,3.1575000286102295,6.088791370391846,25410.029296875,2744.280029296875,1032.0799560546875,22389.859375
2018-02-28,10687.2001953125,11089.7998046875,10393.099609375,10397.900390625,6936189952,5.319339372337972,3259.407958984375,42.073760986328125,61.63999938964844,1315.5,3.1075000762939453,5.988326072692871,25029.19921875,2713.830078125,1028.3399658203125,22068.240234375
2018-03-01,10385.0,11052.2998046875,10352.7001953125,10951.0,7317279744,1.2364203326180156,3273.7548828125,41.3367805480957,60.9900016784668,1302.9000244140625,3.0994999408721924,5.746070861816406,24608.98046875,2677.669921875,1018.4400024414062,21724.470703125
2018-03-02,10977.400390625,11189.0,10850.099609375,11086.400390625,7620590080,3.6377885560451295,3254.528076171875,41.62259292602539,61.25,1321.0999755859375,3.1010000705718994,5.853217124938965,24538.060546875,2691.25,998.1799926757812,21181.640625
2018-03-03,11101.900390625,11528.2001953125,11002.400390625,11489.7001953125,6690570240,0.19930384320943073,3254.528076171875,41.62259292602539,61.25,1321.0999755859375,3.1010000705718994,5.853217124938965,24538.060546875,2691.25,998.1799926757812,21181.640625
2018-03-04,11497.400390625,11512.599609375,11136.099609375,11512.599609375,6084149760,0.5272501204946822,3254.528076171875,41.62259292602539,61.25,1321.0999755859375,3.1010000705718994,5.853217124938965,24538.060546875,2691.25,998.1799926757812,21181.640625
2018-03-05,11532.400390625,11704.099609375,11443.900390625,11573.2998046875,6468539904,-6.855429544313296,3256.926025390625,41.766685485839844,62.56999969482422,1318.0999755859375,3.1054999828338623,5.8311944007873535,24874.759765625,2720.93994140625,1006.27001953125,21042.08984375
2018-03-06,11500.099609375,11500.099609375,10694.2998046875,10779.900390625,6832169984,-7.554152159264859,3289.64208984375,41.731258392333984,62.599998474121094,1333.5999755859375,3.13700008392334,5.992283344268799,24884.119140625,2728.1201171875,1009.25,21417.759765625
2018-03-07,10803.900390625,10929.5,9692.1201171875,9965.5703125,8797910016,-5.72531755818666,3271.66796875,41.34385681152344,61.150001525878906,1326.0,3.114000082015991,5.984364986419678,24801.359375,2726.800048828125,1012.6699829101562,21252.720703125
2018-03-08,9951.4404296875,10147.400390625,9335.8701171875,9395.009765625,7186089984,-0.6116008644050375,3288.406005859375,41.79502868652344,60.119998931884766,1319.9000244140625,3.058500051498413,5.968034267425537,24895.2109375,2738.969970703125,1026.1400146484375,21368.0703125
2018-03-09,9414.6904296875,9466.349609375,8513.0302734375,9337.5498046875,8704190464,-5.050037906633486,3307.166015625,42.51310729980469,62.040000915527344,1322.4000244140625,3.115999937057495,6.0707268714904785,25335.740234375,2786.570068359375,1030.3199462890625,21469.19921875
