,open,high,low,close,volume,000001.SS,AAPL,CL=F,GC=F,HG=F,NVDA,^DJI,^GSPC,^N100,^N225,open_ch,high_ch,low_ch,close_ch,volume_ch,000001.SS_ch,AAPL_ch,CL=F_ch,GC=F_ch,HG=F_ch,NVDA_ch,^DJI_ch,^GSPC_ch,^N100_ch,^N225_ch
2021-02-15,1.303916794818576,1.2644050496159824,1.2468424700442027,1.2672205205073834,2.8749569968487596,1.3714084762868128,0.6061343365525221,-0.1625568415791952,0.5787866846157921,0.7522631284670224,-0.1689274933971794,0.5425898659021872,0.5591064225032376,0.24246370955380395,0.8607197248304772,0.8730164657874415,-0.4436663444380536,-0.5156268263159273,-0.49654288369532107,0.06194897186486242,-0.013496175326321913,-0.05013319442247785,0.012834432916343235,-0.030477207921904156,-0.012136516650380635,-0.07307922136197087,-0.031023819783486613,-0.03573495620949971,1.252464928734946,1.7647070329854262
2021-02-16,1.2701271455820735,1.3288385902852111,1.2860790724171927,1.323515954159602,2.873957722539592,1.3714084762868128,0.5738144352822142,-0.13046741804782236,0.5169482867673414,0.8120562002275095,-0.1575337678808859,0.5512634005512798,0.5570610330999161,0.24261560215092218,0.9209413282055516,-0.48586172530475186,0.8692811252003465,0.4576534190890702,0.6654721983229689,-0.14878932037326378,-0.013496175326321913,-1.1386100463039028,0.17761438655514727,-1.7678799170251742,1.041183070470904,0.9063312969189189,0.19352683355809547,-0.09717190528878258,-0.017221450592964555,1.168254218027928
2021-02-17,1.3268636121667192,1.4252477752812618,1.372061945295088,1.4558249090685722,3.0593993584358934,1.3714084762868128,0.5389748041560197,-0.07016121775195944,0.45080160401288155,0.7964578998001757,-0.1706334981961667,0.5634306213729557,0.5559104876273775,0.21717297468403948,0.893379940331765,0.6723521338299614,1.2900801452025357,1.052742043384554,1.5992751868072266,-0.022280244959572336,-0.013496175326321913,-1.242674854799938,0.3195171964282403,-1.9141564340104555,-0.28363263494100033,-1.1720346138399063,0.28333245478082897,-0.07031334309635061,-0.4879075534941075,-0.568626516860818
2021-02-18,1.4586697800115116,1.4226182309042585,1.4613678485651913,1.434774406941022,1.644805330606967,1.4293879059431018,0.5222217652915856,-0.1044637631971986,0.45663075123383623,0.901095930335136,-0.17301100547244636,0.5472992737796151,0.5400585525535923,0.17139649758993306,0.8845728186801494,1.5948530941789252,-0.09554615099699279,1.0516804477527788,-0.30702426370075475,-1.0631964001949652,0.5020391960249558,-0.6338800885224583,-0.15849868836183784,0.13796744292905802,1.8148375183534493,-0.27820849967116756,-0.4466084817462278,-0.512300234685587,-0.8655119183927895,-0.20177219615795983
2021-02-19,1.4377784358930545,1.5826345332436846,1.4577610178785754,1.623575599593931,2.2074191762169146,1.4889176997659606,0.5245935407128647,-0.17528197600154324,0.4627132723839895,1.1266198594572745,-0.17000052164575688,0.5474314288891499,0.5334292615795792,0.21044586149053157,0.8503221516241168,-0.30495894526042294,2.0898757180238086,-0.10217654663424953,2.193484695164115,0.4169577675983096,0.5129054358667153,0.033229483285822176,-0.3445095291374821,0.14506121600524763,3.844563868109304,0.18801141252671266,-0.027606228839193718,-0.23591888753392995,0.7069220598662053,-0.7049805705306408
2021-02-20,1.6269878004112546,1.6438164793933,1.6272973182298642,1.6330591734349238,2.436086727668024,1.4889176997659606,0.5245935407128647,-0.17528197600154324,0.4627132723839895,1.1266198594572745,-0.17000052164575688,0.5474314288891499,0.5334292615795792,0.21044586149053157,0.8503221516241168,2.2012518233220786,0.7085231389731116,1.9723174555984568,0.04636069212956765,0.04017237161939638,-0.013496175326321913,-0.05013319442247785,0.012834432916343235,-0.030477207921904156,-0.012136516650380635,-0.07307922136197087,-0.031023819783486613,-0.03573495620949971,-0.02001484435230962,-0.028023770006992858
2021-02-21,1.6351301911635843,1.6801035391756953,1.675367272081363,1.6976818911710831,1.637077860605944,1.4889176997659606,0.5245935407128647,-0.17528197600154324,0.4627132723839895,1.1266198594572745,-0.17000052164575688,0.5474314288891499,0.5334292615795792,0.21044586149053157,0.8503221516241168,0.03213087634799354,0.3846747170766709,0.4780376427468118,0.6517672819548036,-0.7611193043945771,-0.013496175326321913,-0.05013319442247785,0.012834432916343235,-0.030477207921904156,-0.012136516650380635,-0.07307922136197087,-0.031023819783486613,-0.03573495620949971,-0.02001484435230962,-0.028023770006992858
2021-02-22,1.7009130565782675,1.6450547404447133,1.3672454180973936,1.5481682629794409,3.6117403724048303,1.3352291222267598,0.46721886685738734,-0.05079671758801245,0.5410246880688792,1.207860439351235,-0.18762387477803824,0.5511204518969423,0.5058438136485711,0.17680906062382845,0.8720040506677071,0.6661074262464942,-0.4839180330562486,-3.4368545020422823,-1.6597761291129005,1.8411739964725662,-1.3648598650578134,-2.0642423906031904,0.6545510294360661,2.226495401681807,1.318229380069348,-1.5915186885828287,0.0643730148538243,-0.8702775209185187,-0.642006143644354,0.40362874099863194
2021-02-23,1.5514000188083796,1.4987156411028566,1.19827456425299,1.3066721175865041,4.302669655032641,1.3178378074339272,0.46514311580449086,-0.04083809108545838,0.5351958502178014,1.2533549657505936,-0.19422388268419186,0.5532312480488354,0.510290835754016,0.16112892849449081,0.8720040506677071,-1.6611064593735372,-1.8536888161857346,-2.1650339834639762,-2.8041046005475647,0.24430731637068445,-0.1686713954547405,-0.12523947748610104,0.0622922960096906,-0.19559399084338547,0.7216519884397358,-0.6643487966182249,0.023513230974643598,0.0998492558540536,-0.3116417027905632,-0.028023770006992858
2021-02-24,1.3101416564975152,1.3705638659057497,1.2866394927329055,1.3461927625838241,2.217255621092469,1.1110813818526204,0.4575820782501381,0.04491858911002279,0.5149209859638749,1.400888012552502,-0.1832006850669793,0.610449935105187,0.5505229207924924,0.16917120929719304,0.7959686920421218,-2.8038024701146607,-1.7272364097087474,1.1317449004410192,0.44067541735526544,-1.1756972025506145,-1.8613792359778556,-0.3240163071694616,0.43748766433173647,-0.6055468051887918,2.3475586570353353,0.9293729793988363,1.4466124294187368,1.1893525316546363,0.12996441834250289,-1.5348354936248967
2021-02-25,1.3494088821489538,1.3995300721737753,1.2811411986040524,1.2290322900330803,1.7653776401651669,1.1710658094918922,0.39294250670785874,0.06206975630518168,0.459165109265577,1.3553928663367076,-0.21999108536731163,0.5349891043036016,0.4627809542620428,0.1456507023783957,0.8739256546572165,0.4383348309387026,0.3379483441679265,-0.13010207383016423,-1.511031145044683,-0.5190172692126656,0.5334863092365447,-2.4010957714124115,0.09568196752710957,-1.618961314148858,-0.7205992715005909,-3.336427554696983,-1.9538693050449103,-2.677533861202472,-0.4580369513521567,1.5420860873889748
